,human_nums,normal_zombie_nums,elite_zombie_nums,winning_probability,death_mean,round_mean,experiment_times
359,10,9,1,97.44397443974441,4.257042570425703,2.88659886598866,11111
360,10,9,2,93.8439384393844,4.962919629196292,3.2705427054270544,11111
361,10,9,3,88.19188191881918,5.760237602376024,3.7514175141751416,11111
362,10,9,4,79.20979209792098,6.580235802358023,4.280532805328053,11111
363,10,10,0,99.009990099901,3.809828098280983,2.8268382683826836,11111
364,10,10,1,96.3639636396364,4.558725587255872,3.2119521195211966,11111
365,10,10,2,91.15291152911527,5.388353883538835,3.6712267122671225,11111
366,10,10,3,83.71883718837191,6.180541805418054,4.147961479614796,11111
367,10,10,4,74.93474934749348,6.935469354693548,4.6593465934659335,11111
368,1,1,3,13.131131311313114,0.8686886868868688,2.6127261272612725,11111
369,1,1,4,7.884078840788407,0.9211592115921159,2.7821078210782098,11111
370,1,2,0,56.62856628566285,0.4337143371433714,2.6179461794617938,11111
371,1,2,1,21.735217352173517,0.7826478264782648,2.3517235172351723,11111
372,1,2,2,12.969129691296914,0.8703087030870309,2.6074160741607417,11111
373,1,2,3,7.632076320763207,0.923679236792368,2.7553775537755376,11111
374,1,2,4,4.7970479704797055,0.9520295202952028,2.873548735487355,11111
375,1,3,0,42.70542705427055,0.5729457294572946,3.4759247592475924,11111
376,1,3,1,13.104131041310414,0.8689586895868958,2.6091260912609124,11111
377,1,3,2,8.181081810818107,0.9181891818918192,2.7766177661776617,11111
378,1,3,3,4.347043470434704,0.9565295652956528,2.865358653586536,11111
379,1,3,4,2.6820268202682027,0.973179731797318,2.8977589775897763,11111
380,1,4,0,31.84231842318423,0.6815768157681577,4.116371163711636,11111
381,1,4,1,7.740077400774008,0.92259922599226,2.770857708577086,11111
382,1,4,2,4.5990459904599055,0.9540095400954008,2.872918729187292,11111
383,1,4,3,2.6100261002610026,0.97389973899739,2.9293492934929355,11111
384,1,4,4,1.6110161101611016,0.983889838898389,2.956349563495635,11111
385,1,5,0,23.481234812348127,0.7651876518765187,4.542615426154262,11111
386,1,5,1,4.8330483304833045,0.951669516695167,2.8688686886868866,11111
387,1,5,2,2.8080280802808018,0.971919719197192,2.9400594005940057,11111
388,1,5,3,1.7550175501755017,0.9824498244982448,2.9632796327963282,11111
389,1,5,4,0.7470074700747007,0.9925299252992528,2.9260192601926023,11111
390,1,6,0,17.23517235172352,0.8276482764827648,4.898748987489875,11111
391,1,6,1,2.5920259202592013,0.974079740797408,2.8972189721897217,11111
392,1,6,2,1.5930159301593017,0.984069840698407,2.938439384393844,11111
393,1,6,3,0.9540095400954008,0.990459904599046,2.9757897578975783,11111
394,1,6,4,0.5310053100531006,0.9946899468994692,2.999639996399964,11111
395,1,7,0,13.653136531365314,0.8634686346863468,5.186121861218612,11111
396,1,7,1,1.827018270182702,0.981729817298173,2.9711097110971108,11111
397,1,7,2,1.0530105301053008,0.9894698946989472,2.9918999189991897,11111
398,1,7,3,0.7740077400774007,0.9922599225992259,3.009810098100982,11111
399,1,7,4,0.3780037800378004,0.996219962199622,2.9946899468994688,11111
400,1,8,0,10.21510215102151,0.8978489784897848,5.437674376743766,11111
401,1,8,1,1.1070110701107008,0.9889298892988928,2.98289982899829,11111
402,1,8,2,0.5580055800558006,0.994419944199442,2.986139861398614,11111
403,1,8,3,0.3870038700387004,0.996129961299613,2.976149761497615,11111
404,1,8,4,0.1890018900189002,0.9981099810998108,2.94869948699487,11111
405,1,9,0,7.128071280712807,0.928719287192872,5.596525965259652,11111
406,1,9,1,0.6210062100621005,0.993789937899379,2.9742597425974258,11111
407,1,9,2,0.3150031500315003,0.9968499684996852,2.961839618396184,11111
408,1,9,3,0.23400234002340026,0.997659976599766,3.0030600306003064,11111
